SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA TRASERA,MP TAPA GUIA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA TRASERA,DIM TAPA GUIA,ALTA TEMPERATURA,AMORTIGUACION,CARRERA,DIAMETRO,AMARRE 0,AMARRE 1,EXTRA 1,AMARRE 2,EXTRA 2,AMARRE 3,AMARRE 4,AMARRE 5,EXTRA 3,AMARRE 6,EXTRA 4,EXTRA 5,EXTRA 6,EXTRA 7,EXTRA 8,EXTRA 9,AMARRE 7,AMARRE 8,AMARRE 9,KIT,AMARRE 10
224338,20125A0200P764,20125A0200P764,,5,140,,,CILINDRO 20125A0200P764,CILINDRO 20125A0200P,,1,2,,,02/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,16500,30,12,1,1,1,0,0,200.0,125.0,CONTRATUERCA,ROTULA,,,,,,,,,,,,,,,,,,,
224340,20160A0585P762,20160A0585P762,,5,140,,,CILINDRO 20160A0585P762,CILINDRO 20160A0585P,,1,2,,,02/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,ACERO,MP,640,40,16,1,1155200,1,0,1,585.0,160.0,CONTRATUERCA,ZUNCHO,,HORQUILLA,,SOPORTE,,,,,,,,,,,,,,,
224375,70125A0300P764,70125A0300P764,,5,140,,,CIL 70125A0300P764,CIL 70125A0300P764,,1,2,,,14/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,COMPRADO,COMPRADO,COMPRADO,16500,32,12,1,,,1,1,300.0,125.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224378,81063A0140P768,81063A0140P768,,5,140,,,CIL 81063A0140P768,CIL 81063A0140P768,,1,2,,,15/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,NO,NO,NO,NO,189,20,NO,NO,NO,NO,0,0,140.0,63.0,CONTRATUERCA,ROTULA,,ROTULA,,,,,,,,,,,,,,,,1.0,
224381,70125A0200P695,70125A0200P695,,5,140,,,CIL 70125A0200P695,CIL 70125A0200P695,,1,2,,,15/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,16500,308000,12,125,1,1,0,0,200.0,125.0,CONTRATUERCA,HORQUILLA,VARILLA,SOPORTE,,BULON,,,,,,,,,,,,,,,
224395,70100A1050P771,70100A1050P771,,5,140,,,CIL 70100A1050P771,CIL 70100A1050P771,,1,2,,,20/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,32,10,1,1,1,0,1,1050.0,100.0,CONTRATUERCA,ZUNCHO,VARILLA,,VARILLA,,,,,,,,,,,,,,,,
224409,20100A0050P772,20100A0050P772,,5,140,,,CIL 20100A0050P772,CIL 20100A0050P772,,1,2,,,22/12/2004 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,300,30,10,1,1,1,0,1,50.0,100.0,,,,,,,,,,,,,,,,,,,,,
224490,80080A0100P775,80080A0100P775,,5,140,,,CILINDRO 80080A0100P775,CILINDRO 80080A0100P,,1,2,,,18/01/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,NO,80,25,1,NO,NO,NO,0,0,100.0,80.0,CONTRATUERCA,ZUNCHO,VARILLA,HORQUILLA,,,,,,,,,,,,,,,,1.0,
224542,70C100A12.5P778,70C100A12.5P778,,5,140,,,CILINDRO 70C100A12.5P778,CILINDRO 70C100A12.5,,1,2,,,31/01/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,COMPRADO,MP,MP,100,25,10,1,1,1,0,0,-22.0,100.0,CONTRATUERCA,HORQUILLA,VARILLA,SOPORTE,,,,,,,,,,,,,,,,,
224561,ES080N0800P650,ES080N0800P650,,5,140,,,CILINDRO ES080N0800P650,CILINDRO ES080N0800P,,1,2,,,01/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,NO,ACERO,240,25,10,3400,NO,12500,1,0,800.0,80.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224562,ES080N0165P651,ES080N0166P651,,5,140,,,CILINDRO ES080N0166P651,CILINDRO ES080N0166P,,1,2,,,01/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,NO,ACERO,375,25,12,5590,NO,7975,1,0,165.0,125.0,,,,,,,,,,,,,,,,,,,,,
224563,ES080N0800P652,ES080N0800P652,,5,140,,,CILINDRO ES080N0800P652,CILINDRO ES080N0800P,,1,2,,,01/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,800.0,,,,,,,,,,,,,,,,,,,,,,
224600,ES125N0070P773,ES125N0070P773,,5,140,,,CILINDRO ES125N0070P773,CILINDRO ES125N0070P,,1,2,,,03/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,COMPRADO,375,40,12,5460,1051250,,1,0,70.0,125.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224616,70040A0400P776,70040A0400P776,,5,140,,,CILINDRO 70040A0400P776,CILINDRO 70040A0400P,,1,2,,,04/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,ACERO,ACERO,ACERO,80,25,6,2025,3000,3900,0,1,400.0,40.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224641,70100A0200P783,70100A0200P783,,5,140,,,CILINDRO 70100A0200P783,CILINDRO 70100A0200P,,1,2,,,09/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,25,10,1,1,1,0,0,200.0,100.0,CONTRATUERCA,ROTULA,VARILLA,SOPORTE,,BULON,,,,,,,,,,,,,,,
224646,20160A0110P784,20160A0110P784,,5,140,,,CILINDRO 20160A0110P784,CILINDRO 20160A0110P,,1,2,,,10/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,640,40,16,1,1,1,0,0,110.0,160.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224649,80080A0125P782,80080A0125P782,,5,140,,,CILINDRO 80080A0125P782,CILINDRO 80080A0125P,,1,2,,,11/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,NO,NO,NO,80,25,10,NO,NO,NO,0,0,125.0,80.0,CONTRATUERCA,ROTULA,VARILLA,,,,,,,,,,,,,,,,,1.0,
224656,75100A0450P785,75100A0450P785,,5,140,,,CILINDRO 75100A0450P785,CILINDRO 75100A0450P,,1,2,,,11/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,NO,MP,MP,MP,300,25,NO,1,1,1,0,0,450.0,100.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224660,20100A0350P781,20100A0350P781,,5,140,,,CILINDRO 20100A0350P781,CILINDRO 20100A0350P,,1,2,,,14/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,300,30,10,1,1,1,0,0,350.0,100.0,CONTRATUERCA,BRIDA,,HORQUILLA,,,,,,,,,,,,,,,,,
224664,70100A0200P576,70100A0200P576,,5,140,,,CILINDRO 70100A0200P576,CILINDRO 70100A0200P,,1,2,,,15/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,32,10,1,1,1,0,0,200.0,100.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,,
224667,70100A0200P577,70100A0200P577,,5,140,,,CILINDRO 70100A0200P577,CILINDRO 70100A0200P,,1,2,,,15/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,32,10,1,1,1,0,0,200.0,100.0,CONTRATUERCA,ZUNCHO,VARILLA,,,,,,,,,,,,,,,,,,
224751,70160A0150P765,70160A0150P765,,5,140,,,CILINDRO 70160A0150P765,CILINDRO 70160A0150P,,1,2,,,22/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,COMPRADO,COMPRADO,COMPRADO,640,40,16,,,,0,0,150.0,160.0,ZUNCHO,,,,,,,,,,,,,,,,,,,,
224761,20250A1600P769,20250A1600P769,,5,140,,,CILINDRO 20250A1600P769,CILINDRO 20250A1600P,,1,2,,,22/02/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,250,60,20,1,1,1,0,0,1600.0,250.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
224842,20100A0032P790,20100A0032P790,,5,140,,,CILINDRO 20100A0032P790,CILINDRO 20100A0032P,,1,2,,,09/03/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,ACERO,100,30,10,1,1,1,1,1,32.0,100.0,CONTRATUERCA,ZUNCHO,,DETECTOR,,DETECTOR,,,,,,,,,,,,,,,
224908,70250A0310P789,70250A0310P789,,5,140,,,CILINDRO 70250A0310P789,CILINDRO 70250A0310P,,1,2,,,18/03/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,MP,NO,MP,250,50,20,1,NO,1,0,1,310.0,250.0,CONTRATUERCA,,TAPA GUIA,,VARILLA,,,,,,,,,,,,,,,,
225005,70100A0140P793,70100A0140P793,,5,140,,,CILINDRO 70100A0140P793,CILINDRO 70100A0140P,,1,2,,,05/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,MP,ACERO,ACERO,100,25,10,1,763200,1296000,0,1,140.0,100.0,DETECTOR,HORQUILLA,VARILLA,ZUNCHO,,CONTRATUERCA,,,,,,,,,,,,,,,
225014,70125A0255P795,70125A0255P795,,5,140,,,CILINDRO 70125A0255P795,CILINDRO 70125A0255P,,1,2,,,05/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,COMPRADO,ACERO,ACERO,16500,32,12,1,1513800,2207625,0,1,255.0,125.0,SOPORTE,ARTICULACION MACHO,VARILLA,CONTRATUERCA,,ROTULA,ROTULA,,,,,,,,,,,,,,
225021,70200A0075P794,70200A0075P794,,5,140,,,CILINDRO 70200A0075P794,CILINDRO 70200A0075P,,1,2,,,05/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,ACERO,ACERO,42000,40,16,1,3543750,6024375,0,1,75.0,200.0,,,VARILLA,,,,,,,,,,,,,,,,,,
225049,70125A0200P795,70125A0200P795,,5,140,,,CILINDRO 70125A0200P795,CILINDRO 70125A0200P,,1,2,,,12/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,COMPRADO,COMPRADO,ACERO,ACERO,16500,32,12,1,1513800,2207625,0,1,200.0,125.0,ROTULA,SOPORTE,VARILLA,ARTICULACION MACHO,,CONTRATUERCA,ROTULA,,,,,,,,,,,,,,
225056,80063A1000P811,80063A1000P811,,5,140,,,CILINDRO 80063A1000P811,CILINDRO 80063A1000P,,1,2,,,13/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,126,20,8,NO,NO,NO,0,0,1000.0,63.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,1.0,
225068,20050A0070P805,20050A0070P805,,5,140,,,CILINDRO 20050A0070P805,CILINDRO 20050A0070P,,1,2,,,13/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ALUMINIO,MP,MP,2750,18,8,50,1,1,0,1,70.0,50.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
225090,70100A1500P813,70100A1500P813,,5,140,,,CILINDRO 70100A1500P813,CILINDRO 70100A1500P,,1,2,,,20/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,ACERO,MP,100,25,10,1,6600,1,0,1,1500.0,100.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
225106,70200A0100P804,70200A0100P804,,5,140,,,CILINDRO 70200A0100P804,CILINDRO 70200A0100P,,1,2,,,22/04/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,0,100.0,200.0,CONTRATUERCA,BRIDA,VARILLA,,,,,,,,,,,,,,,,,,
225173,20100A0400P825,20100A0400P825,,5,140,,,CIL 20100A0400P825,CIL 20100A0400P825,,1,2,,,10/05/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,300,30,10,1,1,1,1,1,400.0,100.0,CONTRATUERCA,FUELLE,,FUELLE,,,,,,,,,,,,,,,,,
225176,80063A0256P824,80063A0256P824,,5,140,,,CILINDRO 80063A0256P824,CILINDRO 80063A0256P,,1,2,,,11/05/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,126,20,8,NO,NO,NO,0,0,256.0,63.0,,,VARILLA,,,,,,,,,,,,,,,,,1.0,
225193,70100A0300P809,70100A0300P809,,5,140,,,CILINDRO 70100A0300P809,CILINDRO 70100A0300P,,1,2,,,13/05/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,25,10,1,1,1,0,0,300.0,100.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,,
225308,ES125A0070P830,ES125A0070P830,,5,140,,,CILINDRO ES125A0070P830,CILINDRO ES125A0070P,,1,2,,,19/05/2005 0:00,,,,,1.0,1.0,50.0,,,,,,,,,,,,N,S,,,,"Camisa y Tapas Guía (2 uds) acero, Cab. Pistón estándar, Topes Arandela vulcanizados, Zuncho especial, NBR",,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,NO,ACERO,375,40,12,1,NO,3679375,0,1,70.0,125.0,CONTRATUERCA,CONTRATUERCA,TAPA GUIA,ZUNCHO,,,,,,,,,,,,,,,,,
225353,ES100N0100P819,ES100N0100P819,,5,140,,,CILINDRO ES100N0100P819,CILINDRO ES100N0100P,,1,2,,,26/05/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,NO,ACERO,NO,ALUMINIO,NO,ALUMINIO,NO,30,NO,110,NO,110,0,0,100.0,,CONTRATUERCA,,TAPA GUIA,,PISTON,,,,,,,,,,,,,,,,
225418,80080A0100P832,80080A0100P832,,5,140,,,CILINDRO 80080A0100P832,CILINDRO 80080A0100P,,1,2,,,01/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,80,25,10,NO,NO,NO,0,0,100.0,80.0,CONTRATUERCA,ROTULA,VARILLA,,,,,,,,,,,,,,,,,1.0,
225424,70100A1300P833,70100A1300P833,,5,140,,,CILINDRO 70100A1300P833,CILINDRO 70100A1300P,,1,2,,,01/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,100,25,10,1,1,1,0,0,1300.0,100.0,CONTRATUERCA,ZUNCHO,VARILLA,ROTULA,,,,,,,,,,,,,,,,,
225431,70200A0160P834,70200A0160P834,,5,140,,,CILINDRO 70200A0160P834,CILINDRO 70200A0160P,,1,2,,,01/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,0,160.0,200.0,CONTRATUERCA,ROTULA,VARILLA,,,,,,,,,,,,,,,,,,
225433,70200A0150P835,70200A0150P835,,5,140,,,CILINDRO 70200A0150P835,CILINDRO 70200A0150P,,1,2,,,01/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,0,150.0,200.0,CONTRATUERCA,ROTULA,VARILLA,ROTULA,,,,,,,,,,,,,,,,,
225509,70200A0120P850,70200A0120P850,,5,140,,,CILINDRO 70200A0120P850,CILINDRO 70200A0120P,,1,2,,,20/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,1000,40,16,10250,3543750,6024375,0,1,120.0,200.0,BRIDA,CONTRATUERCA,VARILLA,,,,,,,,,,,,,,,,,,
225516,20200A0150P855,20200A0150P855,,5,140,,,CILINDRO 20200A0150P855,CILINDRO 20200A0150P,,1,2,,,21/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,MP,MP,1000,40,16,1,1,1,0,0,150.0,200.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
225520,80080A0120P851,80080A0120P851,,5,140,,,CILINDRO 80080A0120P851,CILINDRO 80080A0120P,,1,2,,,21/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,80,25,10,NO,NO,NO,0,0,120.0,80.0,DETECTOR,CONTRATUERCA,VARILLA,ROTULA,,,,,,,,,,,,,,,,1.0,
225525,70200A0200P852,70200A0200P852,,5,140,,,CILINDRO 70200A0200P852,CILINDRO 70200A0200P,,1,2,,,22/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,1,200.0,200.0,BRIDA,CONTRATUERCA,VARILLA,,,,,,,,,,,,,,,,,,
225530,70200A0100P853,70200A0100P853,,5,140,,,CILINDRO 70200A0100P853,CILINDRO 70200A0100P,,1,2,,,22/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,1,100.0,200.0,CONTRATUERCA,,VARILLA,,,,,,,,,,,,,,,,,,
225534,20160A0250P844,20160A0250P844,,5,140,,,CILINDRO 20160A0250P844,CILINDRO 20160A0250P,,1,2,,,23/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,MP,NO,MP,640,40,16,1,NO,1,0,1,250.0,160.0,CONTRATUERCA,,TAPA GUIA,,,,,,,,,,,,,,,,,,
225539,84040N0015P855,84040N0015P855,,5,140,,,CILINDRO 84040N0015P855,CILINDRO 84040N0015P,,1,2,,,23/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,15.0,,,,,,,,,,,,,,,,,,,,,,
225542,ES12A377P476,ES12A377P476,,5,140,,,CILINDRO ES12A377P476,CILINDRO ES12A377P47,,1,2,,,23/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,CROMADO,F-2111,ACERO,ACERO,ACERO,375,35,12,4680,946125,1555200,0,1,377.0,125.0,,,,,,,,,,,,,,,,,,,,,
225547,ES100A0101P841,ES100A0101P841,,5,140,,,CILINDRO ES100A0101P841,CILINDRO ES100A0101P,,1,2,,,27/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,ACERO,ACERO,300,45,12,4386,10200,19550,1,1,101.0,100.0,CONTRATUERCA,,,,,,,,,,,,,,,,,,,,
225568,20063A0125P859,20063A0125P859,,5,140,,,CILINDRO 20063A0125P859,CILINDRO 20063A0125P,,1,2,,,28/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,COMPRADO,ACERO,MP,126,22,8,65,1760,1,0,1,125.0,63.0,CONTRATUERCA,ZUNCHO,,HORQUILLA,,BULON,,,,,,,,,,,,,,,
225578,20200A0800P828,20200A0800P828,,5,140,,,CILINDRO 20200A0800P828,CILINDRO 20200A0800P,,1,2,,,29/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,0,800.0,200.0,CONTRATUERCA,BRIDA,,,,,,,,,,,,,,,,,,,
225580,20200A0900P829,20200A0900P829,,5,140,,,CILINDRO 20200A0900P829,CILINDRO 20200A0900P,,1,2,,,29/06/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,42000,40,16,1,1,1,0,0,900.0,200.0,CONTRATUERCA,BRIDA,,,,,,,,,,,,,,,,,,,
225625,78050A3155P860,78050A3155P860,,5,140,,,CILINDRO 78050A3155P860,CILINDRO 78050A3155P,,1,2,,,04/07/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,NO,NO,NO,2700,20,8,NO,NO,NO,0,0,3155.0,50.0,HORQUILLA,,,,,,,,,,,,,,,,,,,1.0,
225629,85080A0050P857,85080A0050P857,,5,140,,,CILINDRO 85080A0050P857,CILINDRO 85080A0050P,,1,2,,,05/07/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,50.0,,,,,,,,,,,,,,,,,,,,,,
225634,70125A0130P856,70125A0130P856,,5,140,,,CILINDRO 70125A0130P856,CILINDRO 70125A0130P,,1,2,,,05/07/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,MP,MP,MP,16500,32,12,1,1,1,0,0,130.0,125.0,CONTRATUERCA,BRIDA,VARILLA,DETECTOR,,,,,,,,,,,,,,,,,
225663,ES125N1075P770,ES125N1075P770,,5,140,,,CILINDRO ES125N1075P770,CILINDRO ES125N1075P,,1,2,,,08/07/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ACERO,ACERO,F-2111,ACERO,NO,ACERO,375,32,12,5590,NO,3817125,1,0,1075.0,125.0,,,,,,,,,,,,,,,,,,,,,
225685,70200A0904P847,70200A0904P847,,5,140,,,CILINDRO 70200A0904P847,CILINDRO 70200A0904P,,1,2,,,11/07/2005 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,ALUMINIO,ACERO,F-2111,ACERO,ACERO,ACERO,42000,63,16,10250,3543750,6834375,0,1,904.0,200.0,ESCUADRA,ESCUADRA,VARILLA,CONTRATUERCA,,,,,,,,,,,,,,,,,
