SEQ_ARTICULO,ARTICULO,REF_ALTERNATIVA,SEQ_CLIPRO,GRUPO,FAMILIA,SUBFAMILIA,FABRICANTE,NOMBRE,NOMBRE_ABR,NOMBRE_PRO,TIPO_ALMACEN,TIPO_IVA,IMPORTACION,DTO_CIAL,FEC_ALTA,FEC_BAJA,FEC_BAJA_COM,COD_BARRA,COD_BCAJA,UDS_ENV,UDS_MINIMA,PESO_UNIDAD,PESO_CAJA,UNID_PALET,PESO_PALET,FORMATO,ATR1_FORMATO,ATR2_FORMATO,ATR3_FORMATO,ATR4_FORMATO,ATR5_FORMATO,ATR6_FORMATO,CLAVE_DTO,DTO_FIJO,STOCK,MARGEN,CTA_VENTAS,CTA_COMPRAS,OBSER,SEQ_MARGEN,UNID_MEDIDA,NUM_PLANO,COD_CATEGORIA,GRUPED,ART_RAPEL,GRUPOFAB,STOCKPROV,UGV,SUBIDA,IMAGEN,NWPROD,LOTE,MP CAMISA,MP VASTAGO,MP VARILLAS,MP CABEZA PISTON,MP TAPA GUIA,MP TAPA TRASERA,DIM CAMISA,DIM VASTAGO,DIM VARILLAS,DIM CABEZA PISTON,DIM TAPA GUIA,DIM TAPA TRASERA
228312,70125A0440P107,70125A0440P107,,5,140,,,CIL 70125A0440P107,CIL 70125A0440P107,,1,2,,,16/11/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228325,70320A0200P108,70320A0200P108,,5,140,,,CIL 70320A0200P108,CIL 70320A0200P108,,1,2,,,17/11/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228350,81032A0350P111,81032A0350P111,,5,140,,,CIL 81032A0350P111,CIL 81032A0350P111,,1,2,,,22/11/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228352,20160A0685P106,20160A0685P106,,5,140,,,CIL 20160A0685P106,CIL 20160A0685P106,,1,2,,,23/11/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228438,20200A0900P114,20200A0900P114,,5,140,,,CIL 20200A0900P114,CIL 20200A0900P114,,1,2,,,01/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228441,70160A0550P115,70160A0550P115,,5,140,,,CIL 70160A0550P115,CIL 70160A0550P115,,1,2,,,05/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228447,20080A0150P116,20080A0150P116,,5,140,,,CIL 20080A0150P116,CIL 20080A0150P116,,1,2,,,11/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228506,70100A0040P120,70100A0040P120,,5,140,,,CIL 70100A0040P120,CIL 70100A0040P120,,1,2,,,18/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228507,ES220A0120P815,ES220A0120P815,,5,140,,,CIL ES220A0120P815,CIL ES220A0120P815,,1,2,,,18/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228511,70160A0200P121,70160A0200P121,,5,140,,,CIL 70160A0200P121,CIL 70160A0200P121,,1,2,,,18/12/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228608,70100A0120P123,70100A0120P123,,5,140,,,CIL 70100A0120P123,CIL 70100A0120P123,,1,2,,,05/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228622,2006A1400P124,2006A1400P124,,5,140,,,CIL 2006A1400P124,CIL 2006A1400P124,,1,2,,,08/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228652,70100A0320P127,70100A0320P127,,5,140,,,CIL 70100A0320P127,CIL 70100A0320P127,,1,2,,,15/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228712,70100A0200P128,70100A0200P128,,5,140,,,CIL 70100A0200P128,CIL 70100A0200P128,,1,2,,,16/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228728,ES125N1300P125,ES125N1300P125,,5,140,,,CIL ES125N1300P125,CIL ES125N1300P125,,1,2,,,17/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228768,ES200A0775P131,ES200A0775P131,,5,140,,,CIL ES200A0775P131,CIL ES200A0775P131,,1,2,,,25/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228772,30200A0580P132,30200A0580P132,,5,140,,,CIL 30200A0580P132,CIL 30200A0580P132,,1,2,,,25/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228776,70200A0160P133,70200A0160P133,,5,140,,,CIL 70200A0160P133,CIL 70200A0160P133,,1,2,,,25/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228797,20125A0200P136,20125A0200P136,,5,140,,,CIL 20125A0200P136,CIL 20125A0200P136,,1,2,,,30/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228800,80080A0270P137,80080A0270P137,,5,140,,,CIL 80080A0270P137,CIL 80080A0270P137,,1,2,,,31/01/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228825,70100A0100P138,70100A0100P138,,5,140,,,CIL 70100A0100P138,CIL 70100A0100P138,,1,2,,,06/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228879,70200A0450P139,70200A0450P139,,5,140,,,CIL 70200A0450P139,CIL 70200A0450P139,,1,2,,,14/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228900,20125A0180P142,20125A0180P142,,5,140,,,CIL 20125A0180P142,CIL 20125A0180P142,,1,2,,,19/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,Vástago esp. (sin rosca fijación),,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228905,20200A0940P148,20200A0940P148,,5,140,,,CIL 20200A0940P148,CIL 20200A0940P148,,1,2,,,19/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228906,20160A1990P147,20160A1990P147,,5,140,,,CIL 20160A1990P147,CIL 20160A1990P147,,1,2,,,19/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa aluminio, Horquilla ""14"", Zuncho ""12"" (cota Q=990 mm), Sop. Zuncho esp., Vitón",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228955,70200A0270P154,70200A0270P154,,5,140,,,CIL 70200A0270P154,CIL 70200A0270P154,,1,2,,,28/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. estándar, Cab. Rótula esp. ""AH"" y Charnela esp. ""AW"" acero",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228956,80080A0125P155,80080A0125P155,,5,140,,,CIL 80080A0125P155,CIL 80080A0125P155,,1,2,,,28/02/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228964,20100A0310P156,20100A0310P156,,5,140,,,CIL 20100A0310P156,CIL 20100A0310P156,,1,2,,,01/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228965,80050A0700P153,80050A0700P153,,5,140,,,CIL 80050A0700P153,CIL 80050A0700P153,,1,2,,,01/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228981,81050A0200P158,81050A0200P158,,5,140,,,CIL 81050A0200P158,CIL 81050A0200P158,,1,2,,,05/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228982,70100A0110P143,70100A0110P143,,5,140,,,CIL 70100A0110P143,CIL 70100A0110P143,,1,2,,,05/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
228997,20350N0650P157,20350N0650P157,,5,140,,,CIL 20350N0650P157,CIL 20350N0650P157,,1,2,,,07/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229015,84063N0100P162,84063N0100P162,,5,140,,,CIL 84063N0100P162,CIL 84063N0100P162,,1,2,,,12/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229055,20250A1600P149,20250A1600P149,,5,140,,,CIL 20250A1600P149,CIL 20250A1600P149,,1,2,,,20/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229064,20050A0050P173,20050A0050P173,,5,140,,,CIL 20050A0050P173,CIL 20050A0050P173,,1,2,,,21/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
229104,ES100N0750P176,ES100N0750P176,,5,140,,,CIL ES100N0750P176,CIL ES100N0750P176,,1,2,,,27/03/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229167,80063N0050P177,80063N0050P177,,5,140,,,CIL 80063N0050P177,CIL 80063N0050P177,,1,2,,,16/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229209,20100A0315P181,20100A0315P181,,5,140,,,CIL 20100A0315P181,CIL 20100A0315P181,,1,2,,,20/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. con regulación carrera con amortiguación (Pistón Husillo, Arandela Guía), Tapa trasera esp. (acero), Brida Delantera ""/04""",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229210,20100A0150P182,20100A0150P182,,5,140,,,CIL 20100A0150P182,CIL 20100A0150P182,,1,2,,,20/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. con regulación carrera con amortiguación (Pistón Husillo, Arandela Guía), Tapa trasera esp. (acero), Brida Delantera ""/04""",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229214,70200A0300P180,70200A0300P180,,5,140,,,CIL 70200A0300P180,CIL 70200A0300P180,,1,2,,,23/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229220,20160A0300P184,20160A0300P184,,5,140,,,CIL 20160A0300P184,CIL 20160A0300P184,,1,2,,,24/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229234,70160A0550P188,70160A0550P188,,5,140,,,CIL 70160A0550P188,CIL 70160A0550P188,,1,2,,,25/04/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229272,ES050N0090P134,ES050N0090P134,,5,140,,,CIL ES050N0090P134,CIL ES050N0090P134,,1,2,,,02/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229291,ES250A0660P183,ES250A0660P183,,5,140,,,CIL ES250A0660P183,CIL ES250A0660P183,,1,2,,,07/05/2007 0:00,,,,,1.0,1.0,188.0,,,,,,,,,,,,N,S,,,,"Camisa, Tapa Guía/Zuncho (moyus roscados), Trasera y Pistón acero (sin sulfinizar), Vitón",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229329,20100A0350P197,20100A0350P197,,5,140,,,CIL 20100A0350P197,CIL 20100A0350P197,,1,2,,,15/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229331,80080A0050P198,80080A0050P198,,5,140,,,CIL 80080A0050P198,CIL 80080A0050P198,,1,2,,,15/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229346,70100A0065P199,70100A0065P199,,5,140,,,CIL 70100A0065P199,CIL 70100A0065P199,,1,2,,,17/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229347,70160A0100P200,70160A0100P200,,5,140,,,CIL 70160A0100P200,CIL 70160A0100P200,,1,2,,,17/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229348,70250A0100P201,70250A0100P201,,5,140,,,CIL 70250A0100P201,CIL 70250A0100P201,,1,2,,,17/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229365,20160A0685P202,20160A0685P202,,5,140,,,CIL 20160A0685P202,CIL 20160A0685P202,,1,2,,,21/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229378,70100A0250P203,70100A0250P203,,5,140,,,CIL 70100A0250P203,CIL 70100A0250P203,,1,2,,,23/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229415,20125A0500P204,20125A0500P204,,5,140,,,CIL 20125A0500P204,CIL 20125A0500P204,,1,2,,,28/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229416,20200A0900P205,20200A0900P205,,5,140,,,CIL 20200A0900P205,CIL 20200A0900P205,,1,2,,,28/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229419,20100A0370P950,20100A0370P950,,5,140,,,CIL 20100A0370P950,CIL 20100A0370P950,,1,2,,,29/05/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229455,20100A0500P206,20100A0500P206,,5,140,,,CIL 20100A0500P206,CIL 20100A0500P206,,1,2,,,05/06/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229508,ES125A0130P208,ES125A0130P208,,5,140,,,CIL ES125A0130P208,CIL ES125A0130P208,,1,2,,,20/06/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229509,70100A1500P210,70100A1500P210,,5,140,,,CIL 70100A1500P210,CIL 70100A1500P210,,1,2,,,20/06/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229551,20080A0300P217,20080A0300P217,,5,140,,,CIL 20080A0300P217,CIL 20080A0300P217,,1,2,,,26/06/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229573,ES080N1981P209,ES080N1981P209,,5,140,,,CIL ES080N1981P209,CIL ES080N1981P209,,1,2,,,28/06/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Camisa alum., Tapas (con pie) y Pistón acero, Fuelle esp. PVC 74 plieques, Horquilla esp., NBR",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229582,70125A0350P221,70125A0350P221,,5,140,,,CIL 70125A0350P221,CIL 70125A0350P221,,1,2,,,02/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229583,70125A0500P222,70125A0500P222,,5,140,,,CIL 70125A0500P222,CIL 70125A0500P222,,1,2,,,02/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229584,80080A0200P223,80080A0200P223,,5,140,,,CIL 80080A0200P223,CIL 80080A0200P223,,1,2,,,02/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229585,70125A0350P224,70125A0350P224,,5,140,,,CIL 70125A0350P224,CIL 70125A0350P224,,1,2,,,02/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229636,70200A0460P226,70200A0460P226,,5,140,,,CIL 70200A0460P226,CIL 70200A0460P226,,1,2,,,06/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229746,70125A0400P219,70125A0400P219,,5,140,,,CIL 70125A0400P219,CIL 70125A0400P219,,1,2,,,23/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229757,70125A0400P220,70125A0400P220,,5,140,,,CIL 70125A0400P220,CIL 70125A0400P220,,1,2,,,23/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229790,80080A0120P230,80080A0120P230,,5,140,,,CIL 80080A0120P230,CIL 80080A0120P230,,1,2,,,26/07/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229903,20080A0300P235,20080A0300P235,,5,140,,,CIL 20080A0300P235,CIL 20080A0300P235,,1,2,,,06/09/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229904,70160A0755P236,70160A0755P236,,5,140,,,CIL 70160A0755P236,CIL 70160A0755P236,,1,2,,,06/09/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229948,80080A0400P242,80080A0400P242,,5,140,,,CIL 80080A0400P242,CIL 80080A0400P242,,1,2,,,24/09/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
229988,20063A0150P247,20063A0150P247,,5,140,,,CIL 20063A0150P247,CIL 20063A0150P247,,1,2,,,04/10/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,2.0,,,,,,,,,,,,,,,,
230006,80080A0025P248,80080A0025P248,,5,140,,,CIL 80080A0025P248,CIL 80080A0025P248,,1,2,,,10/10/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230065,70100A0200P252,70100A0200P252,,5,140,,,CIL 70100A0200P252,CIL 70100A0200P252,,1,2,,,26/10/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230102,20063A0110P251,20063A0110P251,,5,140,,,CIL 20063A0110P251,CIL 20063A0110P251,,1,2,,,31/10/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230151,20125A0433P256,20125A0433P256,,5,140,,,CIL 20125A0433P256,CIL 20125A0433P256,,1,2,,,09/11/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230244,70160A0325P257,70160A0325P257,,5,140,,,CIL 70160A0325P257,CIL 70160A0325P257,,1,2,,,30/11/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230249,70160A0100P259,70160A0100P259,,5,140,,,CIL 70160A0100P259,CIL 70160A0100P259,,1,2,,,30/11/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230250,70125A0050P258,70125A0050P258,,5,140,,,CIL 70125A0050P258,CIL 70125A0050P258,,1,2,,,03/12/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230287,GLOBALP087,GLOBALP087,,5,140,,,COMPONETES CIL ES125N1300P087,COMPONETES CIL ES125,,1,2,,,27/10/2006 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230295,70200A0250P265,70200A0250P265,,5,140,,,CIL 70200A0250P265,CIL 70200A0250P265,,1,2,,,11/12/2007 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230363,ES300A0200P266,ES300A0200P266,,5,140,,,CIL ES300A0200P266,CIL ES300A0200P266,,1,2,,,07/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230395,60125A0150P270,60125A0150P270,,5,140,,,CIL 60125A0150P270,CIL 60125A0150P270,,1,2,,,18/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230403,B011AA003P002,B011AA003P002,,36,399,,,ANGULAR L50  LONG=125MM,ANGULAR L50  LONG=12,,1,2,,,23/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,4,19,,,N,1.0,,,,,,,,,,,,,,,,
230404,B011AA003P004,B011AA003P004,,36,399,,,ANGULAR L50  LONG=110MM,ANGULAR L50  LONG=11,,1,2,,,23/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,4,19,,,N,1.0,,,,,,,,,,,,,,,,
230405,B011AA003P005,B011AA003P005,,36,399,,,ANGULAR L50  LONG=149MM,ANGULAR L50  LONG=14,,1,2,,,23/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,4,19,,,N,1.0,,,,,,,,,,,,,,,,
230413,70125A0500P275,70125A0500P275,,5,140,,,CIL 70125A0500P275,CIL 70125A0500P275,,1,2,,,25/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230418,70100A0080P278,70100A0080P278,,5,140,,,CIL 70100A0080P278,CIL 70100A0080P278,,1,2,,,28/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230430,70320A1250P274,70320A1250P274,,5,140,,,CIL 70320A1250P274,CIL 70320A1250P274,,1,2,,,31/01/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230447,20250A1000P276,20250A1000P276,,5,140,,,CIL 20250A1000P276,CIL 20250A1000P276,,1,2,,,06/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230473,20200A0450P283,20200A0450P283,,5,140,,,CIL 20200A0450P283,CIL 20200A0450P283,,1,2,,,13/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230495,20100A0240P284,20100A0240P284,,5,140,,,CIL 20100A0240P284,CIL 20100A0240P284,,1,2,,,19/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,"Cil. carrera regulable C.R.=110 mm, Brida del. B251004, NBR",,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230501,70100A0300P285,70100A0300P285,,5,140,,,CIL 70100A0300P285,CIL 70100A0300P285,,1,2,,,21/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230520,20125A0325P286,20125A0325P286,,5,140,,,CIL 20125A0325P286,CIL 20125A0325P286,,1,2,,,26/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230528,70125A0220P287,70125A0220P287,,5,140,,,CIL 70125A0220P287,CIL 70125A0220P287,,1,2,,,27/02/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230544,20063A0110P290,20063A0110P290,,5,140,,,CIL 20063A0110P290,CIL 20063A0110P290,,1,2,,,03/03/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
230560,20350N0400P271,20350N0400P271,,5,140,,,CIL 20350N0400P271,CIL 20350N0400P271,,1,2,,,07/03/2008 0:00,,,,,1.0,1.0,,,,,,,,,,,,,N,S,,,,SUSTITUYE AL CILINDRO A2035D96P378/01,,,,2,1,,1.0,N,1.0,,,,,,,,,,,,,,,,
