SEQ_CONJ;NIVEL_ALT;SEQ_ARTICULO;DESCRIPCION;VERIFICADO
355589;0;216565;CABEZA DE PISTON S/P 20.960/03;n
355590;0;216566;TAPA GUIA S/P 20.960/04;n
355591;0;216567;TAPA TRASERA S/P 20.960/05;n
355592;0;216569;TIRANTE S/P 20.960/07;n
355593;0;216568;CAMISA S/P 20.960/06;n
355594;0;216562;CIL ES10A300P960;n
355595;0;216584;JUEGO REP KR10P960;n
355596;0;216585;CIL MS160N0030;n
355597;0;205410;TIRANTE S/P 29.16.C-30;n
355598;0;216589;CONJUNTO COMPRESOR-CALDERIN A15K00P108;n
355599;0;216590;CAMISA S/P 27.04.C-187;n
355600;0;210003;CAMISA S/P 60BA08A.C-180;n
355601;0;193785;TIRANTE S/P 60DA08A.C-180;n
355602;0;216595;TIRANTE S/P 29.06.LOG-113;n
355603;0;216596;TIRANTE S/P 29.06.LOG-132;n
355604;0;216598;CIL 70MS125A0400;n
355605;0;216599;CIL AA70B200A0480;n
355606;0;216601;CAMISA S/P 70BA20A.C-480;n
355607;0;216602;VASTAGO S/P 70CA20B.C-480;n
355608;0;216603;TIRANTE S/P 70DA16B.C-480;n
355609;0;216600;CIL AA70B200A0400;n
355610;0;216605;CAMISA S/P 70BA16A.C-650;n
355611;0;216606;VASTAGO S/P 70CA16B.C-650;n
355612;0;216607;TIRANTE S/P 70DA16B.C-650;n
355613;0;216604;CIL A70B160A0650;n
355614;0;216609;TIRANTE S/P 20.964/01;n
355615;0;216610;TIRANTE S/P 20.964/02;n
355616;0;216611;CAMISA S/P 17.12.61.C-600;n
355617;0;216608;CIL 2012A600P964;n
355618;0;216617;COMPRESOR A15K00P105;n
355619;0;216620;CAMISA S/P 70BA06A.C-472;n
355620;0;216622;CAMISA S/P 27.16.C-685;n
355621;0;216623;VASTAGO S/P 20.968/01;n
355622;0;216624;VARILLAS S/P 29.16.C-685;n
355623;0;216621;CIL 2016A685P968;n
355624;0;208694;TIRANTE S/P 20.153/02;n
355625;0;216625;CABEZA DE PISTON S/P 20.153/06;n
355626;0;208696;SOPORTE FUELLE S/P 20.153/04;n
355627;0;208697;SOPORTE VALVULA S/P 20.153/05;n
355628;0;192384;TORNILLO REG. S/P 56.10.23-A;s
355629;0;216616;MOTORREDUCTOR VS4C-R23-IB;n
355633;0;216649;CABEZA DE PISTON S/P 66.20.03;s
355634;0;216652;VASTAGO S/P 20.971/01;n
355635;0;216651;CIL 2016A065P971;n
355636;0;216654;VASTAGO S/P 58.16.C-320;n
355637;0;216653;CIL 2016A320P970;n
355638;0;214260;SOPORTE VALVULA S/P 20.804/02;n
355639;0;201635;SEGMENTO GUIA 156X160X30;n
355640;0;216659;CAMISA S/P 27.10.C-480;n
355641;0;216660;VASTAGO S/P 28.10.C-480;s
355642;0;216661;TIRANTE S/P 29.10.C-480;n
355643;0;216658;CIL MS100A0480;n
355644;0;216664;CHARNELA S/P 20.973/02;n
355645;0;216665;ARTICULACION HEMBRA S/P 20.973/03;n
355646;0;216662;CIL 2010A108P973;n
355647;0;216687;CIL 7012A330P969;n
355648;0;216688;CAMISA S/P 70BA12A.C-330;n
355649;0;216689;VASTAGO S/P 70CA12B.C-330;n
355650;0;216690;TIRANTE S/P 70DA12A.LOG-390;n
355651;0;216695;TAPA TRASERA S/P 20.975/01;n
355652;0;216694;CIL 7010A500P975;n
355653;0;216697;JUEGO REP KR14P805;n
355654;0;216706;CIL MS125A0090;n
355655;0;209379;TIRANTE S/P 29.12.C-90;n
355656;0;216708;VASTAGO S/P 48.06.C-900;s
355657;0;216711;VASTAGO S/P 20.974/01;n
355658;0;216712;TAPA GUIA S/P 20.974/02;n
355659;0;216710;CIL 2012A200P974;n
355660;0;216713;CIL A70C125A0175M;n
355661;0;216714;CAMISA S/P 70BA12A.C-175;n
355662;0;216715;VASTAGO S/P 70CA12B.C-175;n
355663;0;216716;TIRANTE S/P 70DA12A.C-175;s
355664;0;216737;CAMISA S/P 20.965/01;n
355665;0;216738;VASTAGO S/P 20.965/02;n
355666;0;216739;CABEZA DE PISTON S/P 20.965/03;n
355667;0;216740;TAPA GUIA S/P 20.965/04;n
355668;0;216741;TAPA TRASERA S/P 20.965/05;n
355669;0;216742;TIRANTE S/P 20.965/06;n
355670;0;216743;TUERCA TIRANTE S/P 20.965/07;n
355671;0;216736;CIL ES03N130P965;n
355672;0;216751;TAPA GUIA ACERO S/P 70FAS16C;s
355673;0;216752;TAPA TRASERA S/P 70FBS16C;s
355674;0;200597;CIL A70C05A025;n
355675;0;216755;SOPORTE FUELLE S/P 20.974/04;n
355676;0;216756;TAPA GUIA S/P 20.153/05;n
355677;0;216758;VASTAGO S/P 20.981/01;n
355678;0;216759;TAPA GUIA S/P 20.981/02;n
355679;0;216760;TAPA TRASERA S/P 20.981/03;n
355680;0;216761;CHARNELA S/P 20.981/04;n
355681;0;216757;CIL ES80A050P981;n
355682;0;216771;VASTAGO S/P 20.986/01;s
355683;0;216772;TAPA GUIA S/P 20.986/02;s
355684;0;216773;SOPORTE FUELLE S/P 20.986/03;s
355685;0;216770;CIL 2020A180P986;s
355686;0;216790;CIL AK70C125A0250;n
355687;0;216792;TIRANTE S/P 20.994/01;n
355688;0;216793;TIRANTE S/P 20.994/02;n
355689;0;216791;CIL 2016A600P994;n
355690;0;216796;TIRANTE S/P 29.10.LOG-449;n
355691;0;216797;TIRANTE S/P 29.10.LOG-402;n
355692;0;216798;MOTORREDUCTOR A15N00P111;n
355693;0;214764;SUBCONJ.ARTIC.MACHO G70AC25;s
355694;0;216809;MOTORREDUCTOR VS8C-R47-IP;n
355695;0;216812;TIRANTE S/P 20.997/01;n
355696;0;216811;CIL 2010AT050P997;n
355697;0;216816;CUBIERTA EXT.INSONOR.S/P 15-0109/01;n
355698;0;216817;CUBIERTA INT.INSONOR.S/P 15-0109/02;n
355699;0;216818;PLACA BASE S/P 15-0109/03;n
355700;0;216815;COMPRESOR A15N00P109;n
355701;0;216826;CUBIERTA EXT.INSONOR.S/P 15-0110/01;n
355702;0;216827;CUBIERTA INT.INSONORIZ.S/P 15-0110/02;n
355703;0;216828;PLACA BASE S/P 15-0110/03;n
355704;0;216825;COMPRESOR A15N00P110;n
355705;0;216841;VASTAGO S/P 20.992/01;n
355706;0;216842;TIRANTE S/P 20.992/02;n
355707;0;216843;TIRANTE S/P 20.992/03;n
355708;0;216840;CIL 2010A200P992;n
355709;0;216847;ESCUADRA S/P 20.078/08;n
355710;0;207581;TIRANTE S/P 20.078/09;n
355711;0;216845;CIL ES20A775P078;n
355713;0;216897;CONJUNTO MOTORREDUCTOR A15A01P113;n
355714;0;216893;ARMARIO A11A01P018;n
355715;0;216894;ARMARIO A11A01P019;n
355716;0;216895;ARMARIO A11A01P020;n
355717;0;216908;VASTAGO S/P 20.991/01;n
355718;0;216910;TIRANTE S/P 20.991/03;n
355719;0;216907;CIL 2006AA00P991;n
355720;0;216912;VASTAGO S/P 20.976/01;n
355721;0;216913;CABEZA DE PISTON S/P 20.976/02;n
355722;0;216915;TAPA GUIA S/P 20.976/03;n
355723;0;216916;TAPA TRASERA S/P 20.976/04;n
355724;0;216914;TIRANTE S/P 20.976/05;n
355725;0;216911;CIL 2016N150P976;n
355726;0;216919;VASTAGO S/P 20.977/01;n
355727;0;216920;TIRANTE S/P 20.977/02;n
355728;0;216918;CIL 2016N125P977;n
355729;0;216921;CIL LS080A0350;n
355730;0;216923;CAMISA S/P 17.10.C-560;n
355731;0;216924;VASTAGO S/P 28.10.C-560;n
355732;0;216925;TIRANTE S/P 29.10.C-560;n
355733;0;216922;CIL LS100A0560;n
355734;0;216932;VASTAGO S/P 20.978/01;n
355735;0;216933;CABEZA DE PISTON S/P 20.978/02;n
355736;0;216934;TAPA GUIA S/P 20.978/03;n
355737;0;216935;TAPA TRASERA S/P 20.978/04;n
355738;0;216936;TIRANTE S/P 20.978/05;n
355739;0;216931;CIL 2012N100P978;n
355740;0;216939;CIL LS050A0050M;s
355741;0;216942;ARTICULACION HEMBRA S/P SB70AD12;n
355742;0;216945;CIL 30MS200A0975;n
355743;0;205883;TIRANTE S/P 29.16.C-975;s
355744;0;216946;CIL LS063A1000M;n
355745;0;216947;MOTORREDUCTOR A15A01P115;n
355746;0;216948;COMPRESOR-CALDERIN A15A01P114;n
355747;0;216951;JUEGO REP KR16P947;n
355748;0;216956;VASTAGO S/P 30.007/01;s
355749;0;216957;CAMISA S/P 17.12.C-850;s
355750;0;216955;CIL 2012A850P007;s
355751;0;216959;VASTAGO S/P 30.008/01;n
355752;0;216960;CAMISA S/P 17.16.C-950;n
355753;0;216961;TIRANTE S/P 29.16.C-950;n
355754;0;216958;CIL 2016A950P008;n
355755;0;216962;VASTAGO S/P 30.001/01;n
355756;0;216966;TIRANTE S/P 30.001/04;n
355757;0;216969;HORQUILLA HEMBRA S/P 30.001/07;n
355758;0;216970;CAMISA S/P 70BA06A.C-170;n
355759;0;216963;CIL 7006A170P001;n
355760;0;216972;VASTAGO S/P 30.009/01;n
355761;0;216975;TIRANTE S/P 30.009/04;n
355762;0;216978;CAMISA S/P 70BA06A.C-520;n
355763;0;216971;CIL 7006A520P009;n
355764;0;216984;VASTAGO S/P 20.996/03;s
355765;0;216981;CIL ES22N060P996;n
355766;0;216987;TAPA CENTRAL S/P 20.996/05;n
355767;0;216988;TAPA TRASERA S/P 20.996/06;n
355768;0;216991;EJE S/P 20.996/09;n
355769;0;216986;CABEZA DE PISTON S/P 20.996/04;n
355770;0;216982;CAMISA S/P 20.996/01;n
355771;0;216983;CAMISA S/P 20.996/02;s
355772;0;217006;ARMARIO A11A01P023;n
355773;0;217007;ARMARIO A11A01P024;n
355774;0;217010;TIRANTE S/P 70DA06A.LOG-133;n
355775;0;217011;TIRANTE S/P 70DA06A.LOG-471;n
355776;0;217009;CIL 7006A515P012;n
355777;0;217012;CAMISA S/P 70BA06A.C-515;n
355778;0;217013;VASTAGO S/P 70CA06A.C-515;n
355779;0;217015;CIL A70C063A0075;n
355780;0;217017;CAMISA S/P 70BA06A.C-75;n
355781;0;217018;VASTAGO S/P 70CA06A.C-75;n
355782;0;217019;TIRANTE S/P 70DA06A.C-75;n
355783;0;217025;MOTORREDUCTOR VS8C-R5-IB;n
355784;0;217027;CIL 7005A160P993;n
355785;0;217037;ARTICULACION HEMBRA 70AMS12;s
355786;0;216976;SOPORTE FUELLE S/P 30.009/05;n
355787;0;216967;SOPORTE FUELLE S/P 30.001/05;n
355788;0;217058;CALDERIN A12N99P359;n
355789;0;217068;ZUNCHO S/P 30.020/01;n
355790;0;217067;CIL 7020A350P020;n
355791;0;217070;ZUNCHO S/P 30.018/01;n
355792;0;217069;CIL 7008A200P018;n
355793;0;217072;ZUNCHO S/P 30.019/01;n
355794;0;217071;CIL 7012A250P019;n
355795;0;217073;CIL 7016A160P884;n
355796;0;217078;CIL 7016A300P966;n
355797;0;217082;CIL MS050A1100;n
355798;0;217083;CAMISA S/P 27.05.C-1100;n
355799;0;217084;VASTAGO S/P 28.04.C-1100;n
355800;0;217085;TIRANTE S/P 29.05.C-1100;n
355801;0;217089;CIL 2008AT175P899;n
355802;0;217090;CIL A70C100A0350;n
355803;0;217091;TIRANTE S/P 70DA10A.LOG-124;n
355804;0;217092;TIRANTE S/P 70DA10A.LOG-332;n
355805;0;197616;VASTAGO S/P 70CA10B.C-350;n
355806;0;217093;CIL MS063A0150M;n
355807;0;217103;CAMISA S/P 20.950/01;n
355808;0;217104;VASTAGO S/P 20.950/02;n
355809;0;217105;CABEZA DE PISTON S/P 20.950/03;n
355810;0;217106;TAPA DELANTERA S/P 20.950/04;n
355811;0;217107;TAPA TRASERA S/P 20.950/05;n
355812;0;217108;PORTAGUIA S/P 20.950/06;n
355813;0;217110;TIRANTES S/P 20.950/08;n
355814;0;217111;CASQUILLO S/P 20.950/09;n
355815;0;217123;BRIDA PLANA S/P 20.950/11;n
355816;0;217102;CIL ES16A350P950;n
355817;0;207846;TIRANTE S/P 29.12.C-230;n
355818;0;217134;TAPA TRASERA S/P 20.967/01;n
355819;0;217133;CIL ES16A350P967;n
355820;0;217140;VASTAGO S/P 30.022/01;n
355821;0;217141;SOPORTE GUIA S/P 30.022/02;n
355822;0;217142;SOPORTE FUELLE S/P 30.022/03;n
355823;0;217139;CIL 3012A900P022;n
355824;0;217146;CIL MS160N0050;n
355825;0;217150;VASTAGO S/P 30.023/01;n
355826;0;217151;SOPORTE GUIA S/P 30.023/02;n
355827;0;217152;CIL 3012A300P023;n
355828;0;217154;ARTICULACION MACHO S/P B30AP12;s
355829;0;217157;TIRANTE S/P 70DA10A.LOG-47;s
355830;0;217158;TIRANTE S/P 70DA10A.LOG-109;s
355831;0;217159;CIL 7020A075P885;n
355832;0;217161;VASTAGO S/P 30.021/01;n
355833;0;217160;CIL 7020A200P021;n
355834;0;217163;CAMISA S/P 30.015/01;n
355835;0;217164;VASTAGO S/P 30.015/02;n
355836;0;217165;CABEZA DE PISTON S/P 30.015/03;n
355837;0;217166;TAPA GUIA S/P 30.015/04;n
355838;0;217167;TAPA TRASERA S/P 30.015/05;n
355839;0;217168;TIRANTE S/P 30.015/06;n
355840;0;217169;TIRANTE S/P 30.015/07;n
355841;0;217170;ZUNCHO S/P 30.015/08;n
355842;0;217162;CIL ES08A500P015;n
355843;0;217175;CAMISA S/P 30.016/01;n
355844;0;217176;VASTAGO S/P 30.016/02;n
355845;0;217177;CABEZA DE PISTON S/P 30.016/03;n
355846;0;217178;TAPA GUIA S/P 30.016/04;n
355847;0;217179;TAPA TRASERA S/P 30.016/05;n
355848;0;217181;CASQUILLO S/P 30.016/06;n
355849;0;217180;TIRANTE S/P 30.016/07;n
355850;0;217182;CHARNELA TRASERA S/P 30.016/08;n
355851;0;217174;CIL ES12A450P016;n
355852;0;217189;CIL A70C100A0400;s
355853;0;217191;CAMISA S/P 70.27.04.C-150;n
355854;0;217190;CIL 70MS040A0150;n
355855;0;217192;COMPRESOR DOBLE A15A01P112;n
355856;0;217193;VASTAGO S/P 20.966/01;n
355857;0;217195;CIL A70B125A0175M;n
355858;0;217196;CIL 2006A200P029;n
355859;0;217197;CIL 2012A325P030;n
355860;0;217198;VASTAGO S/P 58.10.C-325;s
355861;0;206016;TIRANTE S/P 29.12.C-325;s
355862;0;217208;VASTAGO S/P 72CA08A.C-100;s
355863;0;217207;UNIDAD DE GUIADO A72A08G100;s
355864;0;217212;CIL 7020A320P038;n
355865;0;217213;COMPRESOR DOBLE A15B01P116;n
355866;0;217218;CIL A70C080A0210M;n
355867;0;194006;ARTICULACION S/P B70AM08;n
355868;0;217219;SUBCONJ.ART.SOPORTE PARA ROTULA G70AM08;n
355869;0;217226;CAMISA S/P 30.026/01;s
355870;0;217227;VASTAGO S/P 30.026/02;s
355871;0;217228;CABEZA DE PISTON S/P 30.026/03;n
355872;0;217229;SOPORTE GUIA S/P 30.026/04;s
355873;0;217230;TAPA GUIA S/P 30.026/05;n
355874;0;217231;TAPA TRASERA S/P 30.026/06;n
355875;0;217232;CASQUILLO S/P 30.026/07;s
355876;0;217234;BRIDA DELANTERA S/P 30.026/09;s
355877;0;217225;CIL ES35A800P026;s
355893;0;217251;CAMISA S/P 30.024/01;n
355894;0;217252;VASTAGO S/P 30.024/02;n
355895;0;217255;CABEZA DE PISTON S/P 30.024/03;n
355896;0;217253;TAPA GUIA S/P 30.024/04;n
355897;0;217254;TAPA TRASERA S/P 30.024/05;n
355898;0;217256;TIRANTE S/P 30.024/06;n
355899;0;217257;TIRANTE S/P 30.024/07;n
355900;0;217258;MUÑON S/P 30.024/08;n
355901;0;217250;CIL ES12A300P024;n
355902;0;217262;VASTAGO S/P 30.002/02;n
355903;0;217263;CABEZA DE PISTON S/P 30.002/03;n
355904;0;217264;TAPA GUIA S/P 30.002/04;n
355905;0;217265;TAPA TRASERA S/P 30.002/05;n
355906;0;217268;CASQUILLO S/P 30.002/08;n
355907;0;217269;ZUNCHO S/P 30.002/09;n
355908;0;217261;CAMISA S/P 30.002/01;n
355909;0;217260;CIL ES30AU45P002;n
355910;0;215566;CABEZA DE PISTON S/P 36.10.43;n
355911;0;217279;CIL 7020A480P044;n
355912;0;217281;CIL 7016A200P045;n
355913;0;217289;CAMISA S/P 30.003/01;n
355914;0;217290;VASTAGO S/P 30.003/02;n
355915;0;217291;CABEZA DE PISTON S/P 30.003/03;n
355916;0;217292;TAPA GUIA S/P 30.003/04;n
355917;0;217293;TAPA TRASERA S/P 30.003/05;n
355918;0;217294;TIRANTE S/P 30.003/06;n
355919;0;217295;CASQUILLO S/P 30.003/07;n
355920;0;217288;CIL ES15A380P003;n
355921;0;217298;CAMISA S/P 30.004/01;n
355922;0;217299;VASTAGO S/P 30.004/02;n
355923;0;217300;CABEZA DE PISTON S/P 30.004/03;n
355924;0;217301;TAPA GUIA S/P 30.004/04;n
355925;0;217302;TAPA TRASERA S/P 30.004/05;n
355926;0;217303;CASQUILLO S/P 30.004/06;n
355927;0;217304;TIRANTE S/P 30.004/07;n
355928;0;217305;BRIDA S/P 30.004/08;n
355929;0;217297;CIL ES10A150P004;n
355930;0;217283;CIL A30A160A0810;n
355931;0;217284;CAMISA S/P 30BA16A.C-810;n
355932;0;217285;VASTAGO S/P 30CA16A.C-810;n
355933;0;217309;TIRANTE S/P 30DA16A.LOG-624;n
355934;0;217310;TIRANTE S/P 30DA16A.LOG-405;n
355935;0;217311;SUBCONJ.CAB.DE ROTULA G30AH16;s
355936;0;217315;CAMISA S/P 27.10.C-235;n
355937;0;217316;VASTAGO S/P 28.10.C-235;n
355938;0;217317;TIRANTE S/P 29.10.C-235;n
355939;0;217314;CIL MS100A0235;n
355940;0;217321;SOPORTE S/P 15.117/03;n
355941;0;217318;MONTAJE VACIO SACOS A15C01P117;n
355942;0;217323;PANEL A11C01P029;n
355943;0;217330;CAMISA S/P 70BA16A.C-275;s
355944;0;217326;VASTAGO S/P 30.028/01;s
355945;0;217331;TIRANTE S/P 70DA16B.C-275;s
355946;0;217327;ARTICULACION HEMBRA S/P 30.028/02;s
355947;0;217329;BULON S/P 30.028/03;s
355948;0;217324;CIL 7016A275P028;s
355949;0;217334;MONTAJE BOMBA-REJILLA A15C01P118;s
355950;0;217337;CIL 2012A200P057;n
355951;0;217353;MOTORREDUCTOR VS6C-R23-IP;n
355952;0;217354;CABEZA DE PISTON S/P 66.08.03;s
355953;0;217355;MUÑON S/P B70AES20;s
355954;0;217359;TORNILLO DE REGULACION S/P 66.06.100;n
355955;0;217371;VASTAGO S/P 30.054/01;n
355956;0;217372;TAPA GUIA S/P 30.054/02;n
355957;0;217370;CIL 7012A100P054;n
355958;0;217375;VASTAGO S/P 30.055/01;n
355959;0;217376;TAPA GUIA S/P 30.055/02;n
355960;0;217374;CIL 7010A100P055;n
355961;0;217379;MOTOR S/P 15-0119/02;n
355962;0;217378;MOTOR A15C01P119;n
355963;0;217383;PANEL A11C01P033;n
355964;0;217384;PANEL A11C01P034;n
355973;0;217389;CIL AA70A040A0250;n
355974;0;217390;CAMISA S/P 70BE12A.C-245;n
355975;0;217391;CIL 2012A200P062;n
355976;0;217392;CIL AA70A040A0250M;n
355977;0;217397;CIL A70C080A0075M;n
355978;0;217398;CAMISA S/P 70BA08A.C-75;n
355979;0;217399;VASTAGO S/P 70CA08A.C-75;n
355980;0;217400;TIRANTE S/P 70DA08A.C-75;n
355981;0;217407;VASTAGO S/P 30.070/01;n
355982;0;217408;TIRANTE S/P 30.070/02;n
355983;0;217409;ZUNCHO S/P 30.070/03;n
355984;0;217406;CIL 7010A200P070;n
355985;0;217410;CIL 7010A200P071;n
355986;0;217413;VASTAGO S/P 30.069/01;s
355987;0;217414;TIRANTE S/P 30.069/02;s
355988;0;217415;TIRANTE S/P 30.069/03;s
355989;0;217416;ZUNCHO S/P SB70AE16;n
355990;0;217412;CIL 7016A300P069;s
355991;0;217418;CAMISA S/P 30.068/01;n
355992;0;217424;JUEGO REP KR20P655;n
355993;0;217425;CAMISA S/P 27.20.C-775;s
355994;0;217427;VASTAGO S/P F70CA10B.C-150;n
355995;0;217428;TAPA GUIA S/P F70FA10C;s
355996;0;217423;CIL AF70C10A150M;n
355997;0;217420;CIL AF70C16A350M;n
355998;0;217429;VASTAGO FUELLE S/P F70CA16B.C-350;s
355999;0;217430;TAPA GUIA S/P F70FA16C;s
356000;0;210879;SOPORTE EXTREMO VASTAGO S/P 70FY16A;s
356001;0;210883;SOPORTE CENTRAL VASTAGO S/P 70FZ16A;s
356002;0;217421;CIL AF70C125A0225M;n
356003;0;217431;CAMISA S/P 70BA12A.C-225;s
356004;0;217432;VASTAGO S/P F70CA12B.C-225;n
356005;0;217433;TIRANTE S/P 70DA12A.C-225;s
356006;0;217434;TAPA GUIA S/P F70FA12C;s
356007;0;210878;SOPORTE EXTREMO VASTAGO S/P 70FY12A;s
356008;0;217419;CIL AF70C125A0350M;n
356009;0;217436;VASTAGO  FUELLE S/P F70CA12B.C-350;s
356010;0;210882;SOPORTE CENTRAL VASTAGO S/P 70FZ12A;s
356011;0;217438;VASTAGO S/P 30.064/01;n
356012;0;217439;TIRANTE S/P 30.064/02;n
356013;0;217437;CIL 2025N600P064;n
356014;0;217442;CIL A70C125A0200M;s
356015;0;217444;CAMISA S/P 30.060/01;s
356016;0;217445;TAPA GUIA S/P 30.060/02;s
356017;0;217446;TAPA TRASERA S/P 30.060/03;s
356018;0;217443;CIL 2008N125P060;s
356019;0;217449;COMPRESOR A15D01P121;n
356020;0;217450;PLACA BASE S/P 15-0120/02;n
356021;0;217453;CIL 04MS125A0250;s
356022;0;217454;VASTAGO S/P 48.12.C-250;n
356023;0;217455;TIRANTE S/P 49.12.C-250;n
356024;0;217456;COMPRESOR A15D01P120;n
356033;0;217470;CAMISA S/P 30.059/01;n
356034;0;217471;VASTAGO S/P 30.059/02;n
356035;0;217472;CABEZA DE PISTON S/P 30.059/03;n
356036;0;217473;TAPA GUIA S/P 30.059/04;n
356037;0;217474;TAPA TRASERA S/P 30.059/05;n
356038;0;217477;EJE S/P 30.059/07;n
356039;0;217478;SOPORTE EXTREMO VASTAGO S/P 30.059/08;n
356040;0;217469;CIL 7010A175P059;n
356041;0;217488;JUEGO REP KR10P059;n
356042;0;217494;JUEGO REP A70KR10/32;n
356043;0;217498;TIRANTE S/P 29.16.LOG-199;s
356044;0;217499;TIRANTE S/P 29.16.LOG-215;s
356045;0;217502;COMPRESOR DOBLE A15D01P122;n
356046;0;217508;TIRANTE S/P 30.040/01;s
356047;0;217509;TIRANTE S/P 30.040/02;s
356070;0;217507;CIL 2008A200P040;s
356071;0;217511;TIRANTE S/P 30.041/01;s
356072;0;217512;TIRANTE S/P 30.041/02;n
356073;0;217513;CAMISA S/P 27.20.61.C-300;s
356074;0;217510;CIL 2020A300P041;s
356075;0;217515;VASTAGO S/P 30.074/01;s
356076;0;217516;TIRANTE S/P 30.074/02;n
356077;0;217514;CIL 7012C200P074;n
356078;0;217517;CIL 7012C200P075;n
356079;0;217520;VASTAGO S/P 30.077/01;n
356080;0;217521;TIRANTE S/P 30.077/02;s
356081;0;217522;ZUNCHO S/P 30.077/03;s
356082;0;217519;CIL 7010A200P077;n
356083;0;217525;VASTAGO S/P 30.076/01;s
356084;0;217526;TIRANTE S/P 30.076/02;s
356085;0;217527;ZUNCHO S/P 30.076/03;s
356086;0;217524;CIL 7006A150P076;n
356087;0;217529;CIL 05LS100A0160M;s
356088;0;217530;VASTAGO S/P 58.10.C-160;s
356089;0;217136;CASQUILLO S/P 20.967/03;n
356090;0;217135;PULSADOR S/P 20.967/02;n
356091;0;217534;JUEGO REP KR25P303;n
356092;0;217543;VASTAGO S/P 30.073/01;n
356093;0;217542;CIL 2005A250P073;n
356094;0;217549;PANEL A11C01P036;n
356095;0;217551;PANEL A11C01P037;n
356096;0;217553;PANEL A11C01P038;n
356097;0;217554;PANEL A11C01P039;n
356098;0;217555;PANEL A11D01P040;n
356099;0;217557;ARMARIO A11D01P041;n
356100;0;217558;ARMARIO A11D01P042;n
356101;0;217560;TIRANTE S/P 29.12.LOG-197;s
356102;0;217559;CIL MS125A0143;s
356103;0;208704;TIRANTE S/P 29.12.LOG-159;s
356104;0;217476;ARTICULACION HEMBRA S/P 30.059/09;n
356105;0;217573;CIL 06MS100AD0185;s
356106;0;217574;CAMISA S/P 27.10.C-185;s
356107;0;217575;TIRANTE S/P 29.10.C-185;s
356108;0;217576;CABEZA DE PISTON S/P 66.10.03;s
356109;0;217577;TAPA TRASERA S/P 66.10.06;s
356110;0;217578;PANEL A11C01P035;n
356111;0;217580;CIL ES28A330P659;s
356112;0;217581;TIRANTE S/P 29.06.C-210;s
356113;0;217582;CIL MS063A0210;s
356114;0;192075;CASQUILLO S/P 10.659/7;s
356115;0;192076;CASQUILLO S/P 10.659/8;s
356116;0;217589;TIRANTE S/P 29.10.C-140;n
356117;0;217590;CIL MS100A0140;n
356118;0;217592;ARTICULACION HEMBRA S/P 30.078/01;n
356119;0;217593;EJE S/P 30.078/02;n
356120;0;217591;CIL 2008A240P078;n
356121;0;217597;BOMBA-CAJA A15E01P124;n
356122;0;217602;CIL 2010A300P084;n
356123;0;217603;ZUNCHO S/P 30.020/02;n
356124;0;217605;CIL 2016A100P086;n
356125;0;217606;CIL 2012A100P087;n
356126;0;217607;CIL 2016AK00P085;n
356127;0;217611;VASTAGO S/P 72CA10A.C-100;n
356128;0;217608;UNIDAD DE GUIADO A72A10G100;n
356129;0;217612;JUEGO REP 70KR10/32;s
356130;0;217614;VASTAGO S/P 5.303/01;n
356131;0;217615;CAMISA S/P 27.02.C-38;n
356132;0;217613;CIL 2002A038P303;n
356133;0;217618;CIL MS063A1500M;n
356134;0;217619;CAMISA S/P 17.06.C-1500;n
356135;0;217623;CAMISA S/P 70.27.10.C-150;n
356136;0;217624;VASTAGO TRASERO S/P 38.10.C-44;n
356137;0;217625;TIRANTE S/P 39.10.C-150/44;n
356138;0;217626;CAMISA S/P 27.10.C-44;n
356139;0;217627;CIL 03MS100A0150/0044;n
356140;0;189717;HORQUILLA MACHO S/P B25.10.15;s
356141;0;217630;CIL A70C080A0300;n
356142;0;217649;TIRANTE S/P 29.06.C-1200;n
356143;0;217648;CIL MS063A1200M;n
356144;0;217650;CAMISA S/P 17.06.C-1200;s
356145;0;217653;TIRANTE S/P 30.096/02;n
356146;0;217652;VASTAGO S/P 30.096/01;n
356147;0;217654;ZUNCHO S/P 30.096/03;n
356148;0;217651;CIL 7025A400P096;n
356149;0;217662;CIL 7004A080P101;n
356150;0;217663;MOTORREDUCTOR VS8C-R11-IP;s
356151;0;217666;CIL 2010AA00P100;n
356152;0;217669;TAPA INTERMEDIA S/P 30.099/01;n
356153;0;217670;CAMISA S/P 30.099/02;n
356154;0;217668;CIL 2020N090P099;n
356155;0;217672;CAMISA S/P 27.20.C-90;n
356156;0;217673;CONJUNTO TAPA TRASERA G162506;n
356157;0;217674;CAMISA S/P 30.101/01;n
356158;0;216542;TIRANTE S/P 20.952/06;s
356159;0;217688;MOTORREDUCTOR VS8C-R2-IP;n
356160;0;217693;TIRANTE S/P 29.12.C-240;n
356161;0;217692;CIL 02MS125A0160/0080;s
356162;0;217697;COMPRESOR A15E01P125;n
356163;0;217725;CIL 7012A350P117;n
356164;0;217726;CIL 7016A350P118;n
356165;0;217730;ARMARIO A11F01P054;n
356166;0;217731;ARMARIO A11F01P052;n
356167;0;217732;PANEL A11F01P053;n
356168;0;217734;PANEL A11F01P051;n
356169;0;217736;CAMISA S/P 30.114/01;n
356170;0;217738;CALDERIN A12F01P374;n
356171;0;217740;TAPON CALDERIN S/P 12-0374/1;n
356172;0;217747;CIL 2012A200P119;n
356173;0;217750;TIRANTE S/P 30.122/01;s
356174;0;217751;ZUNCHO S/P 30.122/02;n
